sample_id,label,model_family,model_name,param_scale,detector_type,propagation_path,attack_type,asr,accuracy,precision,acc_triggered,A_level,B_level,C_level,stealthiness_level
2476,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,42.39,100.00,100.00,76.70,2,2,2,L3
2477,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,50.16,100.00,100.00,75.24,2,2,2,L3
2478,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,49.51,100.00,100.00,75.89,2,1,2,L3
2479,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,45.31,100.00,100.00,73.95,2,1,2,L3
2480,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2481,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,50.49,100.00,100.00,75.57,2,2,2,L3
2482,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,51.46,100.00,100.00,74.11,2,2,2,L3
2483,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,52.75,100.00,100.00,74.43,2,1,2,L3
2484,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,46.60,100.00,100.00,74.92,2,2,2,L3
2485,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,50.81,100.00,100.00,73.95,2,2,2,L3
2486,1,CRNN,MalConvBase,Small,constant,separated,targeted,100.00,100.00,100.00,50.00,1,1,1,L2
2487,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,49.51,100.00,100.00,72.49,2,2,2,L3
2488,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,49.19,100.00,100.00,74.43,2,1,2,L3
2489,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,46.93,100.00,100.00,74.92,2,1,2,L3
2490,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,46.93,100.00,100.00,76.54,2,1,2,L3
2491,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2492,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,51.46,100.00,100.00,72.98,2,1,2,L3
2493,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,73.79,99.84,100.00,63.75,2,2,2,L3
2494,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,50.81,100.00,100.00,74.76,2,2,2,L3
2495,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2496,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2497,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,47.90,100.00,100.00,75.89,2,1,2,L3
2498,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,46.93,100.00,100.00,74.27,2,2,2,L3
2499,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2500,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,50.49,100.00,100.00,73.30,2,2,2,L3
2501,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,100.00,100.00,100.00,50.00,2,1,1,L2
2502,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,51.78,100.00,100.00,74.76,2,2,2,L3
2503,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2504,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,46.60,100.00,100.00,76.70,2,2,2,L3
2505,1,CRNN,MalConvBase,Small,operator,shared,targeted,100.00,100.00,100.00,50.00,2,2,1,L1
2506,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,51.13,100.00,100.00,74.43,2,2,2,L3
2507,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,48.87,100.00,100.00,76.05,2,2,2,L3
2508,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2509,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,54.37,100.00,100.00,75.89,2,1,2,L3
2510,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,55.34,100.00,100.00,77.51,2,1,2,L3
2511,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2512,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,43.04,100.00,100.00,74.60,2,1,2,L3
2513,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,52.75,100.00,100.00,75.08,2,1,2,L3
2514,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,53.72,100.00,100.00,72.33,2,2,2,L3
2515,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,48.22,100.00,100.00,74.92,2,1,2,L3
2516,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,52.43,100.00,100.00,75.73,2,1,2,L3
2517,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,51.13,100.00,100.00,74.11,2,2,2,L3
2518,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2519,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,52.43,100.00,100.00,75.57,2,2,2,L3
2520,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,50.81,100.00,100.00,75.73,2,2,2,L3
2521,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,54.05,100.00,100.00,76.05,2,2,2,L3
2522,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,41.75,100.00,100.00,75.40,2,2,2,L3
2523,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,48.22,100.00,100.00,72.17,2,2,2,L3
2524,1,CRNN,MalConvBase,Small,operator,shared,stochastic-untargeted,47.25,100.00,100.00,77.18,2,2,2,L3
2525,1,CRNN,MalConvBase,Small,constant,shared,targeted,100.00,100.00,100.00,50.00,1,2,1,L1
2526,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,52.10,100.00,100.00,75.24,2,1,2,L3
2527,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,50.16,100.00,100.00,76.38,2,1,2,L3
2528,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,48.54,100.00,100.00,76.38,2,1,2,L3
2529,1,CRNN,MalConvBase,Small,operator,separated,stochastic-untargeted,47.57,100.00,100.00,75.73,2,1,2,L3
2530,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2531,1,CRNN,MalConvBase,Small,constant,separated,targeted,100.00,100.00,100.00,50.00,1,1,1,L2
2532,1,CRNN,MalConvBase,Small,constant,separated,targeted,100.00,100.00,100.00,50.00,1,1,1,L2
2533,1,CRNN,MalConvBase,Small,operator,separated,targeted,100.00,99.84,100.00,50.00,2,1,1,L2
2534,0,CRNN,MalConvBase,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2535,1,CRNN,MalConvBase,Small,constant,separated,stochastic-untargeted,43.04,100.00,100.00,79.94,1,1,2,L2
2536,1,CRNN,MalConvPlus,Small,constant,separated,targeted,100.00,100.00,100.00,50.00,1,1,1,L2
2537,1,CRNN,MalConvPlus,Small,constant,separated,targeted,100.00,99.84,99.68,49.84,1,1,1,L2
2538,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,51.13,98.38,99.02,73.46,2,2,2,L3
2539,1,CRNN,MalConvPlus,Small,operator,separated,targeted,100.00,99.84,100.00,50.00,2,1,1,L2
2540,1,CRNN,MalConvPlus,Small,operator,separated,targeted,100.00,100.00,100.00,50.00,2,1,1,L2
2541,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,50.16,99.68,100.00,74.76,2,1,2,L3
2542,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,49.84,99.84,100.00,76.38,2,1,2,L3
2543,1,CRNN,MalConvPlus,Small,operator,separated,targeted,100.00,100.00,100.00,50.00,2,1,1,L2
2544,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,49.84,99.84,100.00,75.89,2,2,2,L3
2545,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,47.90,99.68,100.00,75.73,2,2,2,L3
2546,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,47.57,99.35,99.35,74.60,2,1,2,L3
2547,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,52.10,99.84,100.00,77.51,2,1,2,L3
2548,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2549,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,50.49,99.19,98.72,74.60,2,2,2,L3
2550,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,53.07,99.84,100.00,76.54,2,2,2,L3
2551,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,51.13,99.19,99.03,73.30,2,1,2,L3
2552,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,54.69,100.00,100.00,73.62,2,2,2,L3
2553,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,46.60,100.00,100.00,75.40,2,2,2,L3
2554,1,CRNN,MalConvPlus,Small,constant,separated,targeted,100.00,100.00,100.00,50.00,1,1,1,L2
2555,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,51.78,99.68,100.00,75.57,2,2,2,L3
2556,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,47.25,100.00,100.00,73.62,2,1,2,L3
2557,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,47.57,99.68,100.00,75.73,2,1,2,L3
2558,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,44.01,99.19,99.67,73.46,2,1,2,L3
2559,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.84,99.68,99.84,0,0,0,L0
2560,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,49.51,99.68,100.00,74.76,2,1,2,L3
2561,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,70.23,99.35,99.35,66.83,2,2,2,L3
2562,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,47.25,100.00,100.00,73.79,2,2,2,L3
2563,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2564,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2565,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,52.43,99.35,99.67,73.46,2,1,2,L3
2566,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,47.90,99.19,99.67,76.21,2,2,2,L3
2567,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2568,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,50.81,99.19,98.72,74.27,2,2,2,L3
2569,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,100.00,100.00,100.00,50.00,2,1,1,L2
2570,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,50.81,99.84,100.00,75.08,2,2,2,L3
2571,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.84,100.00,99.84,0,0,0,L0
2572,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,52.43,98.71,98.71,73.30,2,2,2,L3
2573,1,CRNN,MalConvPlus,Small,operator,shared,targeted,100.00,100.00,100.00,50.00,2,2,1,L1
2574,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,50.16,98.38,97.46,72.49,2,2,2,L3
2575,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,47.90,100.00,100.00,76.70,2,2,2,L3
2576,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.84,100.00,99.84,0,0,0,L0
2577,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,55.99,100.00,100.00,73.46,2,1,2,L3
2578,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,54.05,99.84,99.68,75.40,2,1,2,L3
2579,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.51,100.00,99.51,0,0,0,L0
2580,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,49.19,99.51,99.35,72.98,2,1,2,L3
2581,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,45.63,99.03,98.71,72.33,2,1,2,L3
2582,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,51.13,99.19,99.67,73.46,2,2,2,L3
2583,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,46.28,99.84,100.00,73.14,2,1,2,L3
2584,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,50.49,99.68,100.00,73.79,2,1,2,L3
2585,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,53.07,99.84,100.00,74.27,2,2,2,L3
2586,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2587,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,50.16,99.84,99.68,76.38,2,2,2,L3
2588,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,51.46,99.84,100.00,74.11,2,2,2,L3
2589,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,50.16,100.00,100.00,73.30,2,2,2,L3
2590,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,53.07,100.00,100.00,76.05,2,2,2,L3
2591,1,CRNN,MalConvPlus,Small,operator,shared,stochastic-untargeted,49.84,100.00,100.00,74.27,2,2,2,L3
2592,1,CRNN,MalConvPlus,Small,constant,shared,targeted,100.00,99.84,99.68,49.84,1,2,1,L1
2593,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,44.66,100.00,100.00,73.95,2,1,2,L3
2594,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,51.13,100.00,100.00,76.05,2,1,2,L3
2595,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,48.54,99.84,100.00,73.62,2,1,2,L3
2596,1,CRNN,MalConvPlus,Small,operator,separated,stochastic-untargeted,46.60,99.68,99.68,72.98,2,1,2,L3
2597,0,CRNN,MalConvPlus,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2598,1,CRNN,MalConvPlus,Small,constant,separated,targeted,100.00,100.00,100.00,50.00,1,1,1,L2
2599,1,CRNN,MalConvPlus,Small,constant,separated,targeted,100.00,99.68,100.00,50.00,1,1,1,L2
2600,1,CRNN,MalConvPlus,Small,operator,separated,targeted,100.00,99.84,99.68,49.84,2,1,1,L2
2601,0,CRNN,MalConvPlus,Small,None,None,None,0.00,99.68,99.68,99.68,0,0,0,L0
2602,1,CRNN,RCNN,Small,constant,separated,targeted,100.00,94.50,95.08,47.57,1,1,1,L2
2603,1,CRNN,RCNN,Small,constant,separated,targeted,100.00,94.50,95.08,47.57,1,1,1,L2
2604,1,CRNN,RCNN,Small,operator,separated,targeted,100.00,89.81,88.44,44.01,2,1,1,L2
2605,1,CRNN,RCNN,Small,operator,separated,targeted,100.00,94.50,95.08,47.57,2,1,1,L2
2606,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,50.49,89.81,88.44,68.61,2,1,2,L3
2607,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,30.10,89.81,88.44,79.94,2,1,2,L3
2608,1,CRNN,RCNN,Small,operator,separated,targeted,100.00,94.50,95.08,47.57,2,1,1,L2
2609,1,CRNN,RCNN,Small,operator,shared,stochastic-untargeted,47.57,100.00,100.00,78.64,2,2,2,L3
2610,1,CRNN,RCNN,Small,operator,shared,stochastic-untargeted,49.84,89.81,88.44,69.09,2,2,2,L3
2611,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,51.78,89.81,88.44,68.28,2,1,2,L3
2612,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,55.34,89.81,88.44,70.87,2,1,2,L3
2613,0,CRNN,RCNN,Small,None,None,None,0.00,90.13,90.79,90.13,0,0,0,L0
2614,1,CRNN,RCNN,Small,operator,shared,stochastic-untargeted,48.87,89.81,88.44,69.09,2,2,2,L3
2615,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,47.57,89.81,88.44,70.23,2,1,2,L3
2616,1,CRNN,RCNN,Small,operator,shared,stochastic-untargeted,50.81,89.81,88.44,71.20,2,2,2,L3
2617,1,CRNN,RCNN,Small,operator,shared,stochastic-untargeted,46.93,89.81,88.44,68.77,2,2,2,L3
2618,1,CRNN,RCNN,Small,constant,separated,targeted,100.00,94.50,95.08,47.57,1,1,1,L2
2619,1,CRNN,RCNN,Small,operator,shared,stochastic-untargeted,46.60,89.81,88.44,69.74,2,2,2,L3
2620,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,55.99,89.81,88.44,66.83,2,1,2,L3
2621,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,51.46,89.81,88.44,70.06,2,1,2,L3
2622,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,51.13,89.81,88.44,71.52,2,1,2,L3
2623,0,CRNN,RCNN,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2624,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,52.43,89.81,88.44,67.15,2,1,2,L3
2625,1,CRNN,RCNN,Small,operator,shared,stochastic-untargeted,61.81,100.00,100.00,71.36,2,2,2,L3
2626,1,CRNN,RCNN,Small,operator,shared,stochastic-untargeted,48.54,100.00,100.00,77.02,2,2,2,L3
2627,0,CRNN,RCNN,Small,None,None,None,0.00,93.53,95.90,93.53,0,0,0,L0
2628,1,CRNN,RCNN,Small,operator,shared,stochastic-untargeted,49.19,89.81,88.44,69.09,2,2,2,L3
2629,0,CRNN,RCNN,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2630,1,CRNN,RCNN,Small,operator,shared,stochastic-untargeted,53.40,89.81,88.44,69.42,2,2,2,L3
2631,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,100.00,94.50,95.08,47.57,2,1,1,L2
2632,1,CRNN,RCNN,Small,operator,shared,stochastic-untargeted,45.31,89.81,88.44,68.61,2,2,2,L3
2633,0,CRNN,RCNN,Small,None,None,None,0.00,91.10,94.41,91.10,0,0,0,L0
2634,1,CRNN,RCNN,Small,operator,shared,stochastic-untargeted,54.37,91.91,93.90,69.42,2,2,2,L3
2635,1,CRNN,RCNN,Small,operator,shared,targeted,100.00,94.50,95.08,47.57,2,2,1,L1
2636,1,CRNN,RCNN,Small,operator,shared,stochastic-untargeted,48.22,89.81,88.44,67.15,2,2,2,L3
2637,0,CRNN,RCNN,Small,None,None,None,0.00,94.50,95.08,94.50,0,0,0,L0
2638,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,50.49,91.59,93.56,70.23,2,1,2,L3
2639,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,53.40,89.81,88.44,69.09,2,1,2,L3
2640,0,CRNN,RCNN,Small,None,None,None,0.00,100.00,100.00,100.00,0,0,0,L0
2641,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,45.63,89.81,88.44,69.09,2,1,2,L3
2642,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,51.13,89.81,88.44,68.45,2,1,2,L3
2643,1,CRNN,RCNN,Small,operator,shared,stochastic-untargeted,46.93,89.81,88.44,69.26,2,2,2,L3
2644,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,52.43,89.81,88.44,68.45,2,1,2,L3
2645,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,48.22,99.68,100.00,76.38,2,1,2,L3
2646,1,CRNN,RCNN,Small,operator,shared,stochastic-untargeted,53.07,100.00,100.00,74.43,2,2,2,L3
2647,1,CRNN,RCNN,Small,operator,shared,stochastic-untargeted,78.32,98.87,98.09,59.55,2,2,2,L3
2648,1,CRNN,RCNN,Small,operator,shared,stochastic-untargeted,52.10,89.81,88.44,71.04,2,2,2,L3
2649,1,CRNN,RCNN,Small,operator,shared,stochastic-untargeted,41.75,94.98,97.93,75.57,2,2,2,L3
2650,1,CRNN,RCNN,Small,operator,shared,stochastic-untargeted,46.28,89.81,88.44,68.77,2,2,2,L3
2651,1,CRNN,RCNN,Small,operator,shared,stochastic-untargeted,50.16,89.81,88.44,66.02,2,2,2,L3
2652,1,CRNN,RCNN,Small,constant,shared,targeted,100.00,91.26,91.00,45.47,1,2,1,L1
2653,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,49.19,91.91,93.90,73.79,2,1,2,L3
2654,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,49.51,99.68,100.00,76.54,2,1,2,L3
2655,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,53.40,100.00,100.00,75.89,2,1,2,L3
2656,1,CRNN,RCNN,Small,operator,separated,stochastic-untargeted,49.84,100.00,100.00,75.57,2,1,2,L3
2657,0,CRNN,RCNN,Small,None,None,None,0.00,99.68,100.00,99.68,0,0,0,L0
2658,1,CRNN,RCNN,Small,constant,separated,targeted,100.00,94.50,95.08,47.57,1,1,1,L2
2659,1,CRNN,RCNN,Small,constant,separated,targeted,100.00,89.81,88.44,44.01,1,1,1,L2
2660,0,CRNN,RCNN,Small,None,None,None,0.00,89.81,90.46,89.81,0,0,0,L0
2661,1,CRNN,RCNN,Small,constant,separated,stochastic-untargeted,34.63,89.81,88.44,76.86,1,1,2,L2
